product_id,category_id,manufacturer_id,code,name,pack_weight_g,description,price,added_at,updated_at
4494,14,4,SKU-104493,Сік дитячий,350,Синок пробувати домогтися природа правильний плід порівняння основа зрозумілий вітати видимо пастух правління армійський що ґазда.,$45.48,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4495,14,1,SKU-104494,Каша дитяча,90,Вираз ґазда отже білизна вовк вперед конференція о танцювати сміливий заплакати жити чоловічок раніше вмирати хлопчисько.,$153.06,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4496,6,19,SKU-104495,Хліб житній,500,Взагалі перебивати вовк труп хлопець нині трясти трясти.,$17.76,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4497,6,38,SKU-104496,Булочка економ,300,Актриса дорогий товар пісенька пробувати крутий серйозний порт незвичний покинути.,$56.13,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4498,5,,SKU-104497,Креветки,160,Порода а іспит медицина написати задерти навряд розстебнути протягувати струмок виражений ламати міркування повністю зарплата сміття.,$135.45,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4499,16,24,SKU-104498,Засіб для посуду,750,Ґудзик чоловічок нині заява плід витягувати фахівець висловлюватися паща ремінь конференція камінчик конференція черговий зелений друкувати.,$192.27,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4500,8,5,SKU-104499,Майонез,750,Рішення теорія мета пропадати виконувати натиснути поява повністю розуміти несподівано мотоцикл дальній результат різноманітний аналіз.,$69.34,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4501,6,39,SKU-104500,Хліб житній,300,ПірʼЯ зловити викинути хлопець століття природа дрібниця дружно супроводжуватися трясти прелесть матерія услати.,$248.29,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4502,3,,SKU-104501,Йогурт,400,Наштовхнутися будівництво доба командувач прошепотіти призначити секунда метал юний термін о присвятити комунізм.,$156.94,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4503,2,3,SKU-104502,Кава розчинна,200,Покидати м'який поїзд отже степ задерти салон за скинути темніти академік реклама століття ручка легко.,$82.71,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4504,7,29,SKU-104503,Пшоно,1000,Інструкція факультет кишеня камінчик банда кидати покоління місце соціалістичний інший угодний кпсс сміливий дальній болото хотіти.,$121.24,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4505,10,38,SKU-104504,Шоколад,500,Даль розгубитися князь медицина полюбити образа основа банда навряд товар космос порода.,$52.55,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4506,13,,SKU-104505,Томати у власному соку,340,Диявол жорстокий груди вираз важливий страта звільнити порода вираз тута приходити порада блискучий збудження щось.,$103.51,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4507,23,22,SKU-104506,Пластир,200,Через редактор ліворуч поставити темніти армійський космос будівництво недолік метал.,$197.69,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4508,5,23,SKU-104507,Сардина,200,Образа важкий незручно ленінград викинути космос ідея.,$202.12,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4509,4,3,SKU-104508,Сосиски,400,Ставити міра район конференція їсти щастя нестерпний актриса інфекція їсти труп залучати тютюн порівняння.,$188.91,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4510,2,20,SKU-104509,Чай чорний,100,Художній падаль інший ґудзик потім зрідка правильний факультет олівець повністю прихований командир.,$210.00,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4511,20,11,SKU-104510,Пакети для сміття,150,Природний виникнення картинка шкарпетка олівець аж монета занадто пісня.,$191.74,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4512,11,29,SKU-104511,Піца заморожена преміум,900,Космос валюта зима хлопець лапа похмуро конструкція висловлюватися шкіра нарада мета крутий неправда.,$182.88,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4513,15,36,SKU-104512,Ласощі економ,1000,Виблискувати суглоб мотоцикл пристрасть мимо співати боєць прохід перетнути відповісти.,$55.89,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
4514,24,16,SKU-104513,Кабель USB,100,Тьмяний армійський так результат вітати незвичайний виконувати будівництво пісенька м'який вибирати пристрій райком.,$27.81,2025-12-13 19:36:08.189801 +00:00,2025-12-13 19:36:08.189801 +00:00
