order_id,supplier_id,facility_id,status,total_amount,added_at,note
5019,42,4,shipped,"$5,601,706.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
5020,8,12,shipped,"$4,434,163.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
5021,10,11,received,"$3,290,589.00",2025-10-30 19:36:09.061815 +00:00,закупка 2025-10-30
5022,4,31,shipped,"$1,173,145.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
5023,10,30,shipped,"$2,501,244.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
5024,17,21,processing_by_supplier,"$3,206,744.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5025,35,17,processing_by_supplier,"$2,812,094.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5026,26,9,processing_by_supplier,"$133,767.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
5027,3,31,shipped,"$5,492,314.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
5028,15,19,received,"$6,940,276.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5029,38,4,received,"$4,300,438.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5030,44,14,received,"$3,753,102.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
5031,14,5,processing_by_supplier,"$2,934,238.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
5032,31,12,shipped,"$5,920,890.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5033,2,27,shipped,"$1,854,685.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5034,9,11,processing_by_supplier,"$4,050,712.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
5035,50,30,received,"$1,474,006.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
5036,18,4,received,"$899,549.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
5037,28,18,received,"$1,848,318.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
5038,33,27,shipped,"$191,464.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
5039,8,39,received,"$2,689,460.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
5040,16,7,received,"$3,825,134.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
5041,49,7,processing_by_supplier,"$3,802,814.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
5042,12,31,received,"$115,760.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5043,5,17,received,"$3,079,296.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
5044,30,15,received,"$5,494,342.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
5045,3,6,shipped,"$4,808,258.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
5046,42,1,processing_by_supplier,"$4,214,479.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5047,18,13,received,"$304,064.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
5048,3,35,processing_by_supplier,"$3,647,571.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
5049,8,11,received,"$3,435,984.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
5050,46,20,processing_by_supplier,"$2,193,764.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5051,35,40,received,"$956,807.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5052,24,17,processing_by_supplier,"$5,245,708.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
5053,30,4,shipped,"$1,634,697.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
5054,1,10,received,"$5,857,993.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
5055,35,12,shipped,"$1,517,312.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
5056,4,23,processing_by_supplier,"$4,495,058.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
5057,8,31,received,"$5,192,016.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
5058,37,16,shipped,"$3,768,140.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
5059,27,12,processing_by_supplier,"$4,585,667.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
5060,28,27,processing_by_supplier,"$7,584,217.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
5061,11,15,received,"$3,997,940.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5062,15,17,shipped,"$5,632,045.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
5063,48,24,shipped,"$5,670,282.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
5064,9,4,received,"$2,245,281.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
5065,31,37,shipped,"$1,431,175.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
5066,22,3,received,"$6,324,667.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
5067,5,12,shipped,"$168,178.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
5068,29,9,shipped,"$1,767,192.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
5069,12,4,processing_by_supplier,"$1,640,243.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
5070,46,2,shipped,"$1,996,077.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
5071,36,5,processing_by_supplier,"$4,546,966.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
5072,32,9,processing_by_supplier,"$1,673,726.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5073,34,10,processing_by_supplier,"$1,303,054.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
5074,46,25,processing_by_supplier,"$869,578.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
5075,40,19,shipped,"$4,424,997.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
5076,43,23,received,"$4,391,626.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
5077,5,7,processing_by_supplier,"$822,360.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
5078,43,14,shipped,"$6,747,735.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
5079,41,21,received,"$7,781,334.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5080,5,25,received,"$1,853,410.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
5081,39,25,received,"$2,899,907.00",2025-10-22 19:36:09.061815 +00:00,закупка 2025-10-22
5082,29,18,received,"$2,843,075.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5083,33,1,processing_by_supplier,"$3,344,964.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
5084,38,9,processing_by_supplier,"$524,089.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5085,11,24,processing_by_supplier,"$5,240,701.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
5086,3,12,received,"$4,191,237.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
5087,46,14,processing_by_supplier,"$2,572,382.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5088,48,31,processing_by_supplier,"$6,720,824.00",2025-11-01 19:36:09.061815 +00:00,закупка 2025-11-01
5089,12,38,received,"$1,114,829.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
5090,27,2,received,"$3,764,073.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
5091,39,14,shipped,"$4,167,658.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
5092,6,2,received,"$6,577,467.00",2025-10-21 19:36:09.061815 +00:00,закупка 2025-10-21
5093,26,1,processing_by_supplier,"$5,570,246.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5094,13,27,received,"$2,611,442.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5095,4,31,received,"$4,265,987.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5096,4,18,received,"$2,513,394.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
5097,48,1,processing_by_supplier,"$4,021,167.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
5098,10,1,received,"$815,168.00",2025-11-07 19:36:09.061815 +00:00,закупка 2025-11-07
5099,26,5,shipped,"$4,769,014.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
5100,15,26,received,"$3,641,368.00",2025-11-22 19:36:09.061815 +00:00,закупка 2025-11-22
5101,12,17,shipped,"$1,335,486.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5102,44,32,shipped,"$4,681,991.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5103,14,28,processing_by_supplier,"$413,680.00",2025-11-17 19:36:09.061815 +00:00,закупка 2025-11-17
5104,36,2,received,"$5,119,451.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
5105,39,16,processing_by_supplier,"$2,271,030.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
5106,35,18,received,"$1,503,912.00",2025-10-14 19:36:09.061815 +00:00,закупка 2025-10-14
5107,47,37,processing_by_supplier,"$4,199,963.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5108,22,31,shipped,"$3,352,879.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
5109,6,3,received,"$5,858,615.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
5110,20,39,shipped,"$3,873,286.00",2025-10-31 19:36:09.061815 +00:00,закупка 2025-10-31
5111,15,20,shipped,"$2,371,938.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5112,13,5,shipped,"$7,285,055.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
5113,29,8,received,"$6,819,044.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
5114,47,5,shipped,"$7,140,984.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
5115,16,12,received,"$6,280,898.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5116,20,19,shipped,"$3,384,805.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
5117,20,31,processing_by_supplier,"$3,301,243.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5118,9,10,received,"$6,524,333.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
5119,45,40,processing_by_supplier,"$1,035,409.00",2025-11-14 19:36:09.061815 +00:00,закупка 2025-11-14
5120,44,33,received,"$998,031.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
5121,2,1,shipped,"$2,986,302.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5122,3,29,received,"$3,189,754.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
5123,34,31,shipped,"$3,562,752.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
5124,10,6,shipped,"$4,490,009.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
5125,9,11,shipped,"$7,179,914.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5126,45,31,shipped,"$1,746,883.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
5127,12,38,shipped,"$2,099,851.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
5128,50,13,shipped,"$1,172,427.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
5129,36,5,processing_by_supplier,"$1,711,967.00",2025-11-24 19:36:09.061815 +00:00,закупка 2025-11-24
5130,40,34,received,"$2,889,073.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
5131,41,6,received,"$5,401,368.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
5132,14,40,received,"$1,090,245.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5133,24,5,received,"$5,167,367.00",2025-10-26 19:36:09.061815 +00:00,закупка 2025-10-26
5134,35,3,processing_by_supplier,"$2,625,785.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
5135,15,38,received,"$4,213,117.00",2025-11-27 19:36:09.061815 +00:00,закупка 2025-11-27
5136,18,21,shipped,"$4,108,192.00",2025-11-02 19:36:09.061815 +00:00,закупка 2025-11-02
5137,29,8,received,"$2,931,279.00",2025-10-16 19:36:09.061815 +00:00,закупка 2025-10-16
5138,20,31,processing_by_supplier,"$2,448,385.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5139,24,28,received,"$1,640,700.00",2025-11-25 19:36:09.061815 +00:00,закупка 2025-11-25
5140,42,6,received,"$4,739,709.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5141,8,37,shipped,"$5,284,808.00",2025-10-29 19:36:09.061815 +00:00,закупка 2025-10-29
5142,45,18,received,"$2,629,538.00",2025-11-16 19:36:09.061815 +00:00,закупка 2025-11-16
5143,9,26,shipped,"$1,811,060.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
5144,1,13,shipped,"$4,278,867.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5145,32,39,received,"$7,845,176.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5146,48,30,processing_by_supplier,"$3,363,971.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5147,20,27,received,"$2,378,390.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
5148,37,9,shipped,"$3,745,213.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
5149,41,20,received,"$5,764,238.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
5150,13,27,shipped,"$1,920,766.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5151,1,26,shipped,"$4,518,696.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5152,50,35,received,"$3,238,675.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5153,40,33,processing_by_supplier,"$3,811,962.00",2025-10-27 19:36:09.061815 +00:00,закупка 2025-10-27
5154,25,8,received,"$5,651,089.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
5155,6,18,shipped,"$323,464.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
5156,26,33,shipped,"$3,437,643.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5157,45,39,shipped,"$1,701,874.00",2025-11-11 19:36:09.061815 +00:00,закупка 2025-11-11
5158,30,18,processing_by_supplier,"$7,564,449.00",2025-10-25 19:36:09.061815 +00:00,закупка 2025-10-25
5159,30,38,shipped,"$5,689,289.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
5160,39,37,processing_by_supplier,"$8,133,009.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5161,12,13,processing_by_supplier,"$3,628,727.00",2025-12-07 19:36:09.061815 +00:00,закупка 2025-12-07
5162,3,36,processing_by_supplier,"$4,499,718.00",2025-12-10 19:36:09.061815 +00:00,закупка 2025-12-10
5163,27,26,shipped,"$5,853,453.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
5164,15,11,received,"$4,790,684.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
5165,39,38,received,"$2,721,161.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5166,3,16,received,"$3,277,018.00",2025-12-04 19:36:09.061815 +00:00,закупка 2025-12-04
5167,25,29,shipped,"$5,532,091.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
5168,29,27,received,"$759,275.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
5169,35,8,shipped,"$2,216,075.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
5170,34,33,received,"$4,207,592.00",2025-12-08 19:36:09.061815 +00:00,закупка 2025-12-08
5171,31,32,processing_by_supplier,"$751,431.00",2025-10-23 19:36:09.061815 +00:00,закупка 2025-10-23
5172,5,27,processing_by_supplier,"$1,592,335.00",2025-12-01 19:36:09.061815 +00:00,закупка 2025-12-01
5173,19,31,received,"$3,859,123.00",2025-11-18 19:36:09.061815 +00:00,закупка 2025-11-18
5174,42,13,received,"$5,452,840.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
5175,3,40,received,"$155,155.00",2025-10-24 19:36:09.061815 +00:00,закупка 2025-10-24
5176,5,26,shipped,"$3,227,769.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5177,23,40,received,"$1,450,332.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
5178,3,20,processing_by_supplier,"$3,474,527.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5179,34,31,received,"$2,960,410.00",2025-10-18 19:36:09.061815 +00:00,закупка 2025-10-18
5180,30,8,processing_by_supplier,"$2,104,670.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
5181,12,26,shipped,"$5,713,425.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
5182,15,26,received,"$3,321,300.00",2025-12-12 19:36:09.061815 +00:00,закупка 2025-12-12
5183,48,7,processing_by_supplier,"$1,144,853.00",2025-11-03 19:36:09.061815 +00:00,закупка 2025-11-03
5184,45,24,processing_by_supplier,"$1,717,304.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
5185,19,39,shipped,"$4,518,920.00",2025-10-20 19:36:09.061815 +00:00,закупка 2025-10-20
5186,41,19,received,"$3,808,288.00",2025-11-05 19:36:09.061815 +00:00,закупка 2025-11-05
5187,33,28,processing_by_supplier,"$8,676,367.00",2025-11-26 19:36:09.061815 +00:00,закупка 2025-11-26
5188,14,34,received,"$3,479,862.00",2025-11-29 19:36:09.061815 +00:00,закупка 2025-11-29
5189,41,30,shipped,"$5,008,995.00",2025-10-17 19:36:09.061815 +00:00,закупка 2025-10-17
5190,26,29,shipped,"$2,773,086.00",2025-11-08 19:36:09.061815 +00:00,закупка 2025-11-08
5191,13,1,received,"$4,107,005.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
5192,43,4,shipped,"$4,260,606.00",2025-11-04 19:36:09.061815 +00:00,закупка 2025-11-04
5193,43,12,shipped,"$2,080,434.00",2025-11-30 19:36:09.061815 +00:00,закупка 2025-11-30
5194,27,27,processing_by_supplier,"$2,862,334.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
5195,43,39,processing_by_supplier,"$4,612,829.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
5196,27,19,processing_by_supplier,"$4,667,903.00",2025-11-19 19:36:09.061815 +00:00,закупка 2025-11-19
5197,21,9,shipped,"$4,679,335.00",2025-12-09 19:36:09.061815 +00:00,закупка 2025-12-09
5198,46,8,processing_by_supplier,"$3,498,608.00",2025-10-19 19:36:09.061815 +00:00,закупка 2025-10-19
5199,47,14,shipped,"$5,789,962.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5200,24,12,processing_by_supplier,"$1,061,557.00",2025-11-10 19:36:09.061815 +00:00,закупка 2025-11-10
5201,43,14,shipped,"$3,013,126.00",2025-11-12 19:36:09.061815 +00:00,закупка 2025-11-12
5202,50,3,shipped,"$4,722,577.00",2025-12-05 19:36:09.061815 +00:00,закупка 2025-12-05
5203,31,24,processing_by_supplier,"$4,468,641.00",2025-11-21 19:36:09.061815 +00:00,закупка 2025-11-21
5204,40,26,processing_by_supplier,"$3,184,759.00",2025-11-13 19:36:09.061815 +00:00,закупка 2025-11-13
5205,43,20,shipped,"$4,118,849.00",2025-11-06 19:36:09.061815 +00:00,закупка 2025-11-06
5206,38,17,shipped,"$4,707,029.00",2025-11-28 19:36:09.061815 +00:00,закупка 2025-11-28
5207,11,26,received,"$1,664,571.00",2025-11-20 19:36:09.061815 +00:00,закупка 2025-11-20
5208,19,20,received,"$3,926,917.00",2025-11-15 19:36:09.061815 +00:00,закупка 2025-11-15
5209,27,34,shipped,"$1,467,278.00",2025-11-09 19:36:09.061815 +00:00,закупка 2025-11-09
5210,22,7,processing_by_supplier,"$6,640,513.00",2025-12-06 19:36:09.061815 +00:00,закупка 2025-12-06
5211,23,2,received,"$1,878,400.00",2025-12-11 19:36:09.061815 +00:00,закупка 2025-12-11
5212,46,1,received,"$3,453,707.00",2025-10-15 19:36:09.061815 +00:00,закупка 2025-10-15
5213,34,24,shipped,"$6,220,238.00",2025-12-03 19:36:09.061815 +00:00,закупка 2025-12-03
5214,31,24,shipped,"$3,401,805.00",2025-12-02 19:36:09.061815 +00:00,закупка 2025-12-02
